link,cpu,ram,hdd,ssd,graphic_ram,screen_size,stock_status,price
https://api.torob.com/v4/base-product/details-log-click/?prk=f1963cae-087e-41ba-bf97-d30057aa1a5b,Core i7,16 gb,,512 gb,4 gb,15.6 inch,new,49890000
https://api.torob.com/v4/base-product/details-log-click/?prk=338d5f5c-7f9f-47e3-808e-6cbc7596d812,Core i7,8 gb,500 gb,,5 gb,15 inch,stock,9500000
https://api.torob.com/v4/base-product/details-log-click/?prk=a6d06038-df92-424d-bf54-42f51d09267d,Core i7,32 gb,,2 tb,6 gb,15.6 inch,new,66370000
https://api.torob.com/v4/base-product/details-log-click/?prk=2a177dc9-98e1-4bdc-aa7c-664dbeefb312,Ryzen 5,32 gb,,2 tb,4 gb,15.6 inch,new,0
https://api.torob.com/v4/base-product/details-log-click/?prk=1bc10d06-5915-49c4-bcf3-3ec514a1f83a,Core i9,64 gb,,1 tb,16 gb,16.1 inch,new,198710000
https://api.torob.com/v4/base-product/details-log-click/?prk=569df1d0-2574-4833-9a63-6d9d1a499da4,Ryzen 5,12 gb,1 tb,256 gb,2 gb,15.6 inch,new,20079000
https://api.torob.com/v4/base-product/details-log-click/?prk=59ab3b50-297c-4ae5-a6e7-cdc1c8d71fbf,Core i7,8 gb,,512 gb,,14 inch,new,35000000
https://api.torob.com/v4/base-product/details-log-click/?prk=5da50aaa-7575-4b62-8e6c-c8d93a754748,Core i7,,,,,14 inch,stock,18700000
https://api.torob.com/v4/base-product/details-log-click/?prk=32fa6117-6cdc-47fd-8d16-7e66148963ca,Ryzen 5,8 gb,,1 tb,unified,14 inch,new,29500000
https://api.torob.com/v4/base-product/details-log-click/?prk=2b3b5d2f-900e-4d34-a881-7f54b21628b4,Ryzen 7,32 gb,,1 tb,6 gb,15.6 inch,new,53200000
https://api.torob.com/v4/base-product/details-log-click/?prk=76685157-35d8-4f2b-a5ab-1e7e015b6dcf,Core i7,16 gb,,1 tb,4 gb,15.6 inch,new,0
https://api.torob.com/v4/base-product/details-log-click/?prk=9a655549-ee28-4180-89a3-353f4d2ee35c,Ryzen 9,32 gb,,1 tb,8 gb,,new,68500000
https://api.torob.com/v4/base-product/details-log-click/?prk=48bda3df-693d-4cae-ba79-dba65e064a86,Core i3,12 gb,,512 gb,unified,15.6 inch,new,16170000
https://api.torob.com/v4/base-product/details-log-click/?prk=42c54686-20f0-4d81-9e2f-0df844adf6ad,Core i7,32 gb,,1 tb,4 gb,15.6 inch,new,59900000
https://api.torob.com/v4/base-product/details-log-click/?prk=723091a6-3b86-4523-adc1-6d596b3e49c5,Core i9,16 gb,,512 gb,8 gb,15.6 inch,new,86800000
https://api.torob.com/v4/base-product/details-log-click/?prk=e8df76fb-b808-42c5-9a9b-cae92c8a20cb,Core i7,16 gb,,1 tb,8 gb,15.6 inch,new,31979000
https://api.torob.com/v4/base-product/details-log-click/?prk=bb2b2347-070d-4bc8-ae9f-cb3b3bc50918,Core i7,16 gb,,1 tb,16 gb,,stock,90700000
https://api.torob.com/v4/base-product/details-log-click/?prk=172c30fa-0c20-4b1d-bba9-659d813c05b9,Core i5,16 gb,,,,,new,0
https://api.torob.com/v4/base-product/details-log-click/?prk=fba25e4c-233b-4a45-a839-05eb9b53b9a4,Ryzen 7,16 gb,,512 gb,4 gb,15.6 inch,new,43599000
https://api.torob.com/v4/base-product/details-log-click/?prk=8a5b7838-caca-4d77-8d00-e2821861b29f,Ryzen 9,16 gb,,512 gb,,14 inch,new,58500000
https://api.torob.com/v4/base-product/details-log-click/?prk=ea0243a5-744c-4783-98d2-0ccec949b478,Core i9,32 gb,1 tb,1 tb,,15.6 inch,new,251370000
https://api.torob.com/v4/base-product/details-log-click/?prk=39f2c87c-0e8d-4a44-836e-dddfde9378c9,Core i9,16 gb,,1 tb,8 gb,16 inch,new,104800000
https://api.torob.com/v4/base-product/details-log-click/?prk=f9440a8f-f960-4acf-ab62-598050183717,Core i7,16 gb,,2 tb,8 gb,15.6 inch,new,60879000
https://api.torob.com/v4/base-product/details-log-click/?prk=8a5c4098-5131-4921-bd40-2c07d72fc92b,Core i9,32 gb,,1 tb,16 gb,18 inch,new,234700000
https://api.torob.com/v4/base-product/details-log-click/?prk=e3dae537-f19c-4cae-a7c6-c06c9c1bfeca,Core i7,8 gb,,,,,stock,11000000
https://api.torob.com/v4/base-product/details-log-click/?prk=45b567b8-1aca-4de7-bb66-9dd12ce9ba2c,Core i3,4 gb,1 tb,,unified,15.6 inch,new,16690000
https://api.torob.com/v4/base-product/details-log-click/?prk=09987667-ab86-4a48-803b-a676727d984c,Core i7,8 gb,256 gb,256 gb,1 gb,14 inch,new,9200000
https://api.torob.com/v4/base-product/details-log-click/?prk=a2ec8a83-2132-4490-a9f0-c22701ad516d,,,,,,,new,10000000
https://api.torob.com/v4/base-product/details-log-click/?prk=75d74d51-3d62-41dc-b3e4-f00938476bc3,Core i5,16 gb,,512 gb,4 gb,16 inch,new,37000000
https://api.torob.com/v4/base-product/details-log-click/?prk=98ed1431-6825-48ae-b782-6ae50d7915f3,Ryzen 9,64 gb,,512 gb,,15.6 inch,new,70870000
https://api.torob.com/v4/base-product/details-log-click/?prk=21defbac-2476-4a6c-bea5-1346a12cb9f8,Core i5,8 gb,,1 tb,unified,15.6 inch,new,41900000
https://api.torob.com/v4/base-product/details-log-click/?prk=1f317f5c-fa12-47fa-8420-58077034c3be,Core i5,8 gb,,512 gb,2 gb,15.6 inch,new,32660000
https://api.torob.com/v4/base-product/details-log-click/?prk=fe398b25-8444-4eab-80c3-c999a97f7d2d,Core i5,8 gb,,128 gb,unified,13.5 inch,stock,0
https://api.torob.com/v4/base-product/details-log-click/?prk=49d43d67-d04e-4e70-80ba-6f36a73872d9,Core i5,8 gb,,,2 gb,15.6 inch,stock,0
https://api.torob.com/v4/base-product/details-log-click/?prk=e711d802-f009-4c67-8648-4c0b21698ff9,M1,16 gb,,1 tb,unified,16 inch,new,99000000
https://api.torob.com/v4/base-product/details-log-click/?prk=f85010ac-92de-4249-a7d2-b4db902f5a68,Core i7,16 gb,,1000 gb,,13 inch,stock,34000000
https://api.torob.com/v4/base-product/details-log-click/?prk=8a69a4ac-d82d-4405-ae78-b7262cde6e6d,Core i9,,,1 tb,,14.1 inch,new,85010000
https://api.torob.com/v4/base-product/details-log-click/?prk=ab8855ab-5f1b-4535-b8c1-563bd1a2f396,Core i7,16 gb,,512 gb,,15.6 inch,new,19200000
https://api.torob.com/v4/base-product/details-log-click/?prk=acd91f0c-648c-49c4-99cb-3aeb789fec07,Core i9,,,,,15.6 inch,stock,34100000
https://api.torob.com/v4/base-product/details-log-click/?prk=8d7a15c2-957b-44a5-a677-a973d1437361,Core i5,8 gb,,256 gb,2 gb,,stock,24500000
https://api.torob.com/v4/base-product/details-log-click/?prk=bf5829a6-99ab-4375-a19e-a5c3091c2290,Core i7,16 gb,,512 gb,4 gb,15 inch,stock,27900000
https://api.torob.com/v4/base-product/details-log-click/?prk=1420ba5f-d047-44bc-acbc-22dc1dbe5a88,Core i7,16 gb,,2 tb,8 gb,15.6 inch,new,69479000
https://api.torob.com/v4/base-product/details-log-click/?prk=8eaa80ff-758d-46a9-9f9c-321ae94a3f28,Core i5,16 gb,1 tb,256 gb,2 gb,15.6 inch,new,24000000
https://api.torob.com/v4/base-product/details-log-click/?prk=059c4412-9cfa-4a95-8bf9-178ebcf6ffad,Core i5,,,,,15 inch,stock,10600000
https://api.torob.com/v4/base-product/details-log-click/?prk=5665f7bc-463e-45ae-8c9b-7a53c5502b24,Core i7,,,512 gb,,14.1 inch,new,58210000
https://api.torob.com/v4/base-product/details-log-click/?prk=52b0cc6d-8ffb-4734-81f2-9986488d98d8,,4 gb,320 gb,,unified,15.6 inch,stock,6500000
https://api.torob.com/v4/base-product/details-log-click/?prk=b23d82c9-1d4b-4ef2-b8f2-33bd5c220b95,Core i7,16 gb,,512 gb,4 gb,17.3 inch,new,58000000
https://api.torob.com/v4/base-product/details-log-click/?prk=7502c934-eafc-4b02-b414-daaf3b2dbb92,Ryzen 5,8 gb,,256 gb,512 mb,13.5 inch,new,42900000
https://api.torob.com/v4/base-product/details-log-click/?prk=34a3ea0e-28d5-4f70-b2b2-fa978887b48d,Core i5,8 gb,,256 gb,unified,13.5 inch,new,29000000
https://api.torob.com/v4/base-product/details-log-click/?prk=5f80fb46-c1b2-48f1-b28d-8a7223801b58,Core i5,8 gb,256 gb,256 gb,2 gb,14 inch,stock,9500000
https://api.torob.com/v4/base-product/details-log-click/?prk=ddc4e9ab-3417-4a7e-834e-8275ecaa3707,,,,,,15 inch,stock,23800000
https://api.torob.com/v4/base-product/details-log-click/?prk=7483fc25-dd8a-4273-80db-4c132f8775ea,,2 gb,320 gb,,unified,15.6 inch,stock,3900000
https://api.torob.com/v4/base-product/details-log-click/?prk=53b807fa-45eb-4b18-80da-f77df486e9f3,Core i7,32 gb,,1 tb,4 gb,15.6 inch,new,56479000
https://api.torob.com/v4/base-product/details-log-click/?prk=8ba9c032-4830-41ba-9826-6d38ace8d509,Ryzen 9,16 gb,,1 tb,8 gb,15.6 inch,new,69790000
https://api.torob.com/v4/base-product/details-log-click/?prk=ad66872f-4b29-43ab-b712-bf4370bd0cb4,Core i5,8 gb,,256 gb,,,stock,14900000
https://api.torob.com/v4/base-product/details-log-click/?prk=6772c9e0-c7f1-47df-8eb0-d332758b4766,Core i5,16 gb,,256 gb,,13 inch,stock,32950000
https://api.torob.com/v4/base-product/details-log-click/?prk=4cf9decb-f548-47e5-bb30-f0e7634dbbbd,Core i9,32 gb,,,12 gb,16 inch,new,247400000
https://api.torob.com/v4/base-product/details-log-click/?prk=0f584b57-bc18-4e50-86ea-88cf37c49d97,Core i7,16 gb,,512 gb,8 gb,15.6 inch,new,58400000
https://api.torob.com/v4/base-product/details-log-click/?prk=4c20bb7c-4874-4981-b84f-3a4f3776c0cc,Core i7,16 gb,,512 gb,8 gb,15.6 inch,new,91800000
https://api.torob.com/v4/base-product/details-log-click/?prk=a71b4953-2b1d-4ed4-9bff-ae21513701bb,Core i9,64 gb,,1 tb,12 gb,18 inch,new,178000000
https://api.torob.com/v4/base-product/details-log-click/?prk=3f04ad1f-0d9b-484b-b913-a3c5a366a689,Core i7,16 gb,,512 gb,4 gb,15.6 inch,stock,19151500
https://api.torob.com/v4/base-product/details-log-click/?prk=e55ec161-3854-4573-b834-2ee4f7a9e5d1,Core i5,4 gb,,,,13 inch,stock,12958000
https://api.torob.com/v4/base-product/details-log-click/?prk=66e62559-5d99-4068-9b07-668e87b611fb,Core i9,32 gb,,2 tb,8 gb,16 inch,new,105800000
https://api.torob.com/v4/base-product/details-log-click/?prk=64f8ab0c-dd00-4c67-9fe2-56708d70fa26,Core i5,40 gb,,,4 gb,15.6 inch,stock,0
https://api.torob.com/v4/base-product/details-log-click/?prk=91575d0c-2c71-4051-8685-11bb73cf651d,Core i9,32 gb,,1 tb,12 gb,16.1 inch,new,153600000
https://api.torob.com/v4/base-product/details-log-click/?prk=7d5b792d-62b8-45b4-9fea-76ebd3cbb3b7,Core i7,16 gb,,512 gb,4 gb,14 inch,new,43330000
https://api.torob.com/v4/base-product/details-log-click/?prk=9769494c-8fc2-4d8a-9a66-26b2f7e42971,Core i7,,,512 gb,,16.1 inch,new,50910000
https://api.torob.com/v4/base-product/details-log-click/?prk=a93b5a99-8daa-48ff-81e1-32e8ec23e690,Core i5,,,,,15 inch,stock,25000000
https://api.torob.com/v4/base-product/details-log-click/?prk=9c6da40f-5d67-41e3-87e5-3c8571e778d6,Core i7,8 gb,,256 gb,2 gb,14 inch,stock,9500000
https://api.torob.com/v4/base-product/details-log-click/?prk=4f83864a-4beb-4ac1-b381-83cd3185893d,Core i5,16 gb,,512 gb,4 gb,15.6 inch,new,46190000
https://api.torob.com/v4/base-product/details-log-click/?prk=9349c420-e7b7-43f1-b36b-264d7ca50340,Core i7,,,,,,new,42000000
https://api.torob.com/v4/base-product/details-log-click/?prk=03363e9b-c677-4441-b462-e616c3cf0169,Core i7,8 gb,,,,15.6 inch,new,17000000
https://api.torob.com/v4/base-product/details-log-click/?prk=00d8705c-f261-4cc3-bf31-ca2e1afe264c,Ryzen 9,16 gb,,,6 gb,,new,0
https://api.torob.com/v4/base-product/details-log-click/?prk=fe825836-64b8-4ba5-8e10-67b0ee93ae57,,,,,,15.6 inch,new,0
https://api.torob.com/v4/base-product/details-log-click/?prk=57ded6a0-53a6-404b-87f4-787631de0a01,Core i5,8 gb,512 gb,512 gb,,15.6 inch,new,43200000
https://api.torob.com/v4/base-product/details-log-click/?prk=0c15e29f-75c8-494c-97ee-068527aa3dcd,Core i5,8 gb,,512 gb,unified,15.6 inch,new,23049000
https://api.torob.com/v4/base-product/details-log-click/?prk=21d1d5c0-66a4-4b06-a73a-c0b8eb38d7ea,Core i5,16 gb,,,,14 inch,new,85000000
https://api.torob.com/v4/base-product/details-log-click/?prk=bb429344-e467-46f7-a876-6df93b28ff3f,Core i5,8 gb,,256 gb,2 gb,15.6 inch,new,32200000
https://api.torob.com/v4/base-product/details-log-click/?prk=2c1dc48b-788b-4903-bfb8-9dfdf465eddb,Core i3,8 gb,1 tb,128 gb,unified,15.6 inch,new,18500000
https://api.torob.com/v4/base-product/details-log-click/?prk=447f9195-2200-40ab-83c2-0a6182a5dc3f,Ryzen 5,,,1 tb,4 gb,16 inch,stock,34700000
https://api.torob.com/v4/base-product/details-log-click/?prk=5e2fe47a-1563-4e5e-b386-56fad159d451,,,,,,,new,7500000
https://api.torob.com/v4/base-product/details-log-click/?prk=6061ed6f-c4f2-403a-96b7-d234ccfa7203,Core i7,16 gb,,256 gb,4 gb,15.6 inch,stock,0
https://api.torob.com/v4/base-product/details-log-click/?prk=8b9139e8-3863-4717-826e-fb96d7089e2d,Core i7,8 gb,1 tb,128 gb,2 gb,15.6 inch,new,27000000
https://api.torob.com/v4/base-product/details-log-click/?prk=4802e29f-692a-4626-9611-639fb7629fb8,Core i7,8 gb,,,,12 inch,stock,14200000
https://api.torob.com/v4/base-product/details-log-click/?prk=869f5e7c-f061-4d40-8546-8cc0cc947a2e,Core i7,16 gb,2 gb,,4 gb,15.6 inch,stock,33000000
https://api.torob.com/v4/base-product/details-log-click/?prk=6beb9e97-25f3-4678-86a2-ae369e6a2c07,Core i7,8 gb,,4 tb,4 gb,,new,13300000
https://api.torob.com/v4/base-product/details-log-click/?prk=2ff2fd66-982c-40a4-ae35-20ffa7a50a8c,Core i3,12 gb,1 tb,512 gb,2 gb,15.6 inch,new,20599000
https://api.torob.com/v4/base-product/details-log-click/?prk=4e53b47c-121f-4207-ad79-27e214573415,,,,,,,new,23650000
https://api.torob.com/v4/base-product/details-log-click/?prk=466a493b-9fa9-4a41-811f-905cd3b2d1d3,Core i5,8 gb,,1 tb,unified,15.6 inch,new,32700000
https://api.torob.com/v4/base-product/details-log-click/?prk=256300da-3556-4e50-a8cf-295ad250bfa0,Core i7,16 gb,,1 tb,6 gb,15.6 inch,new,58288000
https://api.torob.com/v4/base-product/details-log-click/?prk=5c2e9ec1-0300-4356-a38e-c1547d1c4848,Core i7,8 gb,,,,,stock,15100000
https://api.torob.com/v4/base-product/details-log-click/?prk=335bb6da-a4c5-4b3f-8ded-f80dd21a2880,Core i3,8 gb,1 tb,,unified,14 inch,new,16450000
https://api.torob.com/v4/base-product/details-log-click/?prk=636b0e28-7151-45f9-a359-b212e8c6f7d8,Ryzen 5,8 gb,,512 gb,2 gb,16 inch,new,27289000
https://api.torob.com/v4/base-product/details-log-click/?prk=17778304-ca35-4c9c-b04d-2b5cb78e5fa9,Ryzen 9,16 gb,,1000 gb,,14.1 inch,stock,49500000
https://api.torob.com/v4/base-product/details-log-click/?prk=5f68d34c-246e-451c-9dfc-fc823db77b09,,,,,,,new,0
https://api.torob.com/v4/base-product/details-log-click/?prk=f3650baa-ee85-42ea-a201-1bad97686751,,,,,,,new,0
https://api.torob.com/v4/base-product/details-log-click/?prk=a6675d1a-dd23-4c0b-8366-fd26078198bf,,,,,,,new,0
https://api.torob.com/v4/base-product/details-log-click/?prk=b9cb27a6-b0e3-408b-9f28-1c5cfcc34ebc,Core i5,,,,,,stock,10500000
https://api.torob.com/v4/base-product/details-log-click/?prk=307fd4a5-42af-493a-846c-5a43432380e4,Core i7,16 gb,1 tb,1 tb,4 gb,15.6 inch,new,42393000
https://api.torob.com/v4/base-product/details-log-click/?prk=a7d45db3-5489-492a-8ae8-0e495908e1d0,Core i9,32 gb,,1 tb,16 gb,16 inch,new,198200000
https://api.torob.com/v4/base-product/details-log-click/?prk=ff793560-8540-4d9b-b400-a520777b3b16,Core i5,16 gb,,256 gb,4 gb,15.6 inch,stock,23100000
https://api.torob.com/v4/base-product/details-log-click/?prk=7dd1e7d9-7458-4b23-a828-15d125b42628,Ryzen 7,8 gb,,,,15 inch,new,34800000
https://api.torob.com/v4/base-product/details-log-click/?prk=e67aed83-4354-4c41-9e07-d55f922f172d,,,,,,,new,5900000
https://api.torob.com/v4/base-product/details-log-click/?prk=645b3f7c-75fa-41fb-b6aa-286513fa9003,Core i5,8 gb,,,,13 inch,stock,15000000
https://api.torob.com/v4/base-product/details-log-click/?prk=614b7daf-b7c7-4605-bfbf-0049f66e58b8,Core i7,,,,,,stock,8900000
https://api.torob.com/v4/base-product/details-log-click/?prk=d03fab63-8e3e-4059-acc0-10eb6f8aabaa,Core i7,16 gb,,1 tb,8 gb,15.6 inch,new,62280000
https://api.torob.com/v4/base-product/details-log-click/?prk=aac5e914-ac19-4027-8e33-b01512514484,Ryzen 7,16 gb,,512 gb,4 gb,15.6 inch,new,45696000
https://api.torob.com/v4/base-product/details-log-click/?prk=2aa91b17-436c-44ce-839c-0807e2a943c8,Core i7,16 gb,,512 gb,2 gb,13.5 inch,new,23000000
https://api.torob.com/v4/base-product/details-log-click/?prk=15ad624e-4cc1-4f38-bcb6-3a7db38674bc,Core i5,4 gb,,,,15 inch,stock,9800000
https://api.torob.com/v4/base-product/details-log-click/?prk=adfeeec1-b35d-4753-b008-360eb7ef4656,Core i7,16 gb,1 tb,512 gb,2 gb,15.6 inch,new,29550000
https://api.torob.com/v4/base-product/details-log-click/?prk=7caabf05-120a-47c8-96f2-cfb038ae0b07,Core i7,,,,,,stock,22800000
https://api.torob.com/v4/base-product/details-log-click/?prk=7f45c998-5f53-4e03-98b9-e60a167babf6,Core i5,64 gb,,512 gb,6 gb,,stock,32900000
https://api.torob.com/v4/base-product/details-log-click/?prk=a74b0b95-16c6-443f-8ec6-473414ea94d3,Core i5,8 gb,,512 gb,2 gb,14 inch,new,0
https://api.torob.com/v4/base-product/details-log-click/?prk=778d7b2c-2938-42d4-b62a-fa9667232426,Core i7,16 gb,,1 tb,4 gb,15.6 inch,new,0
https://api.torob.com/v4/base-product/details-log-click/?prk=e33392bc-0f82-4a7b-9f1a-663d6b02a713,Core i5,16 gb,,512 gb,unified,14 inch,stock,0
https://api.torob.com/v4/base-product/details-log-click/?prk=ca337112-9a1d-48de-8726-128848c010aa,Core i7,32 gb,,1 tb,,15 inch,new,0
https://api.torob.com/v4/base-product/details-log-click/?prk=49c779e5-6d8b-4971-8dcb-8982c7268f85,Celeron,4 gb,,128 gb,,14 inch,new,16299000
https://api.torob.com/v4/base-product/details-log-click/?prk=65b3f050-f1dd-4fd4-8df7-937e08ccb54a,Ryzen 9,64 gb,,1 tb,,17.3 inch,new,90210000
https://api.torob.com/v4/base-product/details-log-click/?prk=8b175197-c1cb-4896-a597-3a483e3ae0b7,Core i5,4 gb,,256 gb,,11 inch,new,11700000
https://api.torob.com/v4/base-product/details-log-click/?prk=b1b92ccd-374c-43a8-9111-cb4cba4c0340,Core i5,8 gb,,128 gb,,12.5 inch,stock,8700000
https://api.torob.com/v4/base-product/details-log-click/?prk=3234120d-43da-4efb-b4e6-36a8c4487966,Core i5,16 gb,,256 gb,,13 inch,new,23900000
https://api.torob.com/v4/base-product/details-log-click/?prk=c5635912-a63d-4ff2-b6ee-e95b4cddcb19,,8 gb,,256 gb,512 mb,14 inch,stock,9600000
https://api.torob.com/v4/base-product/details-log-click/?prk=5010fd8e-17ce-4751-9810-1ba6e8d28592,Core i5,8 gb,,256 gb,unified,14 inch,new,12600000
https://api.torob.com/v4/base-product/details-log-click/?prk=0bbc2c93-d59f-4fb7-adc0-dcbec2e3c00f,Core i7,16 gb,256 gb,512 gb,unified,13.3 inch,new,133820000
https://api.torob.com/v4/base-product/details-log-click/?prk=d8fe21ab-a0ac-4833-bab8-e71a20c288d9,Core i5,8 gb,,512 gb,unified,14 inch,new,37490000
https://api.torob.com/v4/base-product/details-log-click/?prk=f5723486-c44c-43b0-8a5d-959411df4dec,Core i7,16 gb,,512 gb,unified,13.5 inch,stock,21200000
https://api.torob.com/v4/base-product/details-log-click/?prk=59481691-45cd-4952-90ae-36d11bc7b8a3,Core i7,16 gb,256 gb,256 gb,6 gb,15 inch,new,38920000
https://api.torob.com/v4/base-product/details-log-click/?prk=f578807b-8026-4888-a6e7-d9f86dadcdf2,Ryzen 5,8 gb,,512 gb,4 gb,15.6 inch,stock,32400000
https://api.torob.com/v4/base-product/details-log-click/?prk=322c7acf-75fb-4cde-9e87-cae49a215304,Core i3,8 gb,256 gb,256 gb,2 gb,15.6 inch,new,14490000
https://api.torob.com/v4/base-product/details-log-click/?prk=e93eec62-ffdf-4830-954b-d51f5cb9407c,Core i7,64 gb,,2 tb,8 gb,15.6 inch,new,73900000
https://api.torob.com/v4/base-product/details-log-click/?prk=7f994bf6-822a-4935-9825-c2fcc7d5841a,Core i5,,,,,12 inch,stock,10200000
https://api.torob.com/v4/base-product/details-log-click/?prk=36441720-465a-45e2-933c-092a1a411fef,Core i7,16 gb,,512 gb,4 gb,15.6 inch,new,19500000
https://api.torob.com/v4/base-product/details-log-click/?prk=f8ef83e5-70c6-46e0-866a-cd7c934c7888,,,,,,,new,8000000
https://api.torob.com/v4/base-product/details-log-click/?prk=4911e494-b320-4e89-8c94-6593ceefe1cd,Celeron,8 gb,1 tb,256 gb,2 gb,15.6 inch,new,14500000
https://api.torob.com/v4/base-product/details-log-click/?prk=5acb57ac-d3c9-49b4-bab7-7160a5f7ecaa,Core i9,16 gb,,1 tb,6 gb,15.6 inch,new,66950000
https://api.torob.com/v4/base-product/details-log-click/?prk=9e7fa8f7-3ee9-40b1-b9da-44104a739c78,Core i5,8 gb,,256 gb,4 gb,17.3 inch,new,38962000
https://api.torob.com/v4/base-product/details-log-click/?prk=82fb1d4d-e5b0-4878-a86e-edb42113335a,Celeron,8 gb,,512 gb,4 gb,15.6 inch,new,0
https://api.torob.com/v4/base-product/details-log-click/?prk=a0ff1ef9-cce6-477b-b417-66cdb2a83aa7,Core i9,32 gb,,1 tb,6 gb,15.6 inch,new,75200000
https://api.torob.com/v4/base-product/details-log-click/?prk=bcf18272-b7d3-47c3-9938-a0e93fc27b76,,,,,,,stock,10200000
https://api.torob.com/v4/base-product/details-log-click/?prk=45da2488-093c-45b8-a77c-64cd97a7a555,Ryzen 5,8 gb,1 tb,256 gb,4 gb,15.6 inch,new,0
https://api.torob.com/v4/base-product/details-log-click/?prk=e816f865-8aef-44e2-a5ca-494d86945f5b,Core i7,16 gb,,256 gb,2 gb,14 inch,stock,24800000
https://api.torob.com/v4/base-product/details-log-click/?prk=43400e00-736d-424d-bdab-f9422a7a7272,Core i7,16 gb,6 gb,256 gb,2 gb,15.6 inch,new,37000000
https://api.torob.com/v4/base-product/details-log-click/?prk=171a31ad-7cc1-4c8f-927f-d40a451b933b,Core i5,16 gb,,512 gb,4 gb,17.3 inch,new,40590000
https://api.torob.com/v4/base-product/details-log-click/?prk=fba1e5d9-b95b-4ecd-bb53-c7a94abbba28,Core i5,4 gb,500 gb,,,14 inch,stock,7500000
https://api.torob.com/v4/base-product/details-log-click/?prk=b5ba5d86-7cf3-45c8-a77a-b457cabce090,Ryzen 5,8 gb,,1 tb,unified,14 inch,new,29500000
https://api.torob.com/v4/base-product/details-log-click/?prk=eb4b2f39-8635-4d62-88c0-c0d15a6b12c3,Ryzen 5,8 gb,,,,,new,52520000
https://api.torob.com/v4/base-product/details-log-click/?prk=fcb8ad81-6116-43b8-9e3c-599a7eecc97e,Core i7,16 gb,,,,,new,27900000
https://api.torob.com/v4/base-product/details-log-click/?prk=c3b7530d-8ef8-46cf-a68c-7c9e8c3514e7,Core i3,8 gb,320 gb,,unified,11 inch,stock,7300000
https://api.torob.com/v4/base-product/details-log-click/?prk=c91f80c8-23e6-4acd-bb22-531a406819cb,M2,,,,,16 inch,new,169000000
https://api.torob.com/v4/base-product/details-log-click/?prk=aef32b66-bddd-4421-8a29-3f8b7f142adc,Core i5,,,,,13 inch,stock,47500000
https://api.torob.com/v4/base-product/details-log-click/?prk=0c316a87-c530-4701-b52b-c92b40c405cb,Core i7,16 gb,,512 gb,4 gb,16.1 inch,new,49900000
https://api.torob.com/v4/base-product/details-log-click/?prk=f810a365-8d6a-4b14-a92e-c6e5748f158e,Core i5,,,,,15 inch,stock,15850000
https://api.torob.com/v4/base-product/details-log-click/?prk=1735fad6-5d4a-4b5c-bc4f-4adb85ddbc5c,,,,,,,new,24900000
https://api.torob.com/v4/base-product/details-log-click/?prk=112d553e-a944-4b11-94d5-871ab6265f71,Core i7,8 gb,1 tb,256 gb,2 gb,14 inch,new,28000000
https://api.torob.com/v4/base-product/details-log-click/?prk=17d9b46b-d41b-444f-bb1e-5b6344d4280b,M2,16 gb,,512 gb,unified,16 inch,new,113000000
https://api.torob.com/v4/base-product/details-log-click/?prk=6bff1a31-4d66-4278-a418-e8d2907ec192,Core i7,8 gb,,256 gb,,12.5 inch,new,13500000
https://api.torob.com/v4/base-product/details-log-click/?prk=2707705e-e1c1-4b8e-80e4-8a54a5a98d75,Core i5,24 gb,,512 gb,unified,15.6 inch,new,29240000
https://api.torob.com/v4/base-product/details-log-click/?prk=36f23315-7082-41fd-beb7-5ac3b017d047,Core i7,32 gb,,1 tb,4 gb,14.4 inch,new,142600000
https://api.torob.com/v4/base-product/details-log-click/?prk=a0476fd0-2842-4796-a442-70306c0210f7,Core i5,8 gb,,256 gb,2 gb,,stock,24500000
https://api.torob.com/v4/base-product/details-log-click/?prk=15c05890-d4e0-4258-841b-18f933d03961,Core i3,12 gb,1 tb,256 gb,unified,15.6 inch,new,21990000
https://api.torob.com/v4/base-product/details-log-click/?prk=1952684f-c327-44a0-be85-5710d55b12c8,Core i7,20 gb,,1 tb,2 gb,15.6 inch,new,0
https://api.torob.com/v4/base-product/details-log-click/?prk=aa44bdec-0c3b-47da-800b-4cf766c1c18d,M2,16 gb,,512 gb,,14.2 inch,new,100900000
https://api.torob.com/v4/base-product/details-log-click/?prk=03a8721a-2a08-43f2-831c-82aabee5bf31,Core i9,64 gb,,8 tb,,6 inch,new,78800000
https://api.torob.com/v4/base-product/details-log-click/?prk=8790552e-8d0f-4e04-b4f9-f9e82d0665f0,Core i5,8 gb,,,,,new,0
https://api.torob.com/v4/base-product/details-log-click/?prk=acae410f-be2a-4954-b915-8baa79b2bdf3,M2,16 gb,,512 gb,unified,14 inch,new,100900000
https://api.torob.com/v4/base-product/details-log-click/?prk=edea4d72-2857-416f-97c0-fcb7b2ed8bea,Core i7,32 gb,,512 gb,8 gb,15.6 inch,new,62500000
https://api.torob.com/v4/base-product/details-log-click/?prk=7dce27cd-ce2e-4fe3-a3cb-7e0999265026,Core i9,32 gb,,1 tb,8 gb,16 inch,new,83000000
